DGP,Simulation,algorithm,time
14,2,Krls:ps,0.0040000000000191
14,2,SL:ps,2.5390000000001
14,2,Krls:pps,0.0170000000000528
14,2,SL:pps,1.69800000000009
14,2,Bal:SL:ps,0.000999999999976353
14,2,Bal:SL:Yd,0.000999999999976353
14,2,Bal:SL:pps,0.000999999999976353
14,3,Krls:single,0.01400000000001
14,3,SL:single,3.10400000000004
14,3,Krls:cross,0.0380000000000109
14,3,SL:cross,1.79200000000003
14,3,Krls:ps,0.00900000000001455
14,3,SL:ps,2.43299999999999
14,3,Krls:pps,0.0040000000000191
14,3,SL:pps,1.81700000000001
14,3,Bal:SL:ps,0
14,3,Bal:SL:Yd,0
14,3,Bal:SL:pps,0.00199999999995271
14,4,Krls:single,0.00499999999999545
14,4,SL:single,3.10500000000002
14,4,Krls:cross,0.02800000000002
14,4,SL:cross,1.95500000000004
14,4,Krls:ps,0.0109999999999673
14,4,SL:ps,2.94400000000007
14,4,Krls:pps,0.00300000000004275
14,4,SL:pps,2.18000000000006
14,4,Bal:SL:ps,0.00100000000009004
14,4,Bal:SL:Yd,0
14,4,Bal:SL:pps,0.00200000000006639
14,5,Krls:single,0.00300000000004275
14,5,SL:single,2.88599999999997
14,5,Krls:cross,0.0320000000000391
14,5,SL:cross,1.85299999999995
14,5,Krls:ps,0.0109999999999673
14,5,SL:ps,2.78800000000001
14,5,Krls:pps,0.0190000000000055
14,5,SL:pps,2.375
14,5,Bal:SL:ps,0
14,5,Bal:SL:Yd,0
14,5,Bal:SL:pps,0.00199999999995271
14,6,Krls:single,
14,6,SL:single,
14,6,Krls:cross,
14,6,SL:cross,
14,6,Krls:ps,
14,6,SL:ps,
14,6,Krls:pps,
14,6,SL:pps,
14,6,Bal:SL:ps,
14,6,Bal:SL:Yd,
14,6,Bal:SL:pps,
14,7,Krls:single,
14,7,SL:single,
14,7,Krls:cross,
14,7,SL:cross,
14,7,Krls:ps,
14,7,SL:ps,
14,7,Krls:pps,
14,7,SL:pps,
14,7,Bal:SL:ps,
14,7,Bal:SL:Yd,
14,7,Bal:SL:pps,
14,8,Krls:single,
14,8,SL:single,
14,8,Krls:cross,
14,8,SL:cross,
14,8,Krls:ps,
14,8,SL:ps,
14,8,Krls:pps,
14,8,SL:pps,
14,8,Bal:SL:ps,
14,8,Bal:SL:Yd,
14,8,Bal:SL:pps,
14,9,Krls:single,
14,9,SL:single,
14,9,Krls:cross,
14,9,SL:cross,
14,9,Krls:ps,
14,9,SL:ps,
14,9,Krls:pps,
14,9,SL:pps,
14,9,Bal:SL:ps,
14,9,Bal:SL:Yd,
14,9,Bal:SL:pps,
14,10,Krls:single,
14,10,SL:single,
14,10,Krls:cross,
14,10,SL:cross,
14,10,Krls:ps,
14,10,SL:ps,
14,10,Krls:pps,
14,10,SL:pps,
14,10,Bal:SL:ps,
14,10,Bal:SL:Yd,
14,10,Bal:SL:pps,
15,1,Krls:single,0.01400000000001
15,1,SL:single,2.851
15,1,Krls:cross,0.0320000000000391
15,1,SL:cross,1.89799999999991
15,1,Krls:ps,0.00799999999992451
15,1,SL:ps,2.81499999999994
15,1,Krls:pps,0.0149999999999864
15,1,SL:pps,2.375
15,1,Bal:SL:ps,0.00100000000009004
15,1,Bal:SL:Yd,0
15,1,Bal:SL:pps,0.00100000000009004
15,2,Krls:single,0.00999999999999091
15,2,SL:single,3.06299999999999
15,2,Krls:cross,0.0380000000000109
15,2,SL:cross,1.87099999999998
15,2,Krls:ps,0.00599999999997181
15,2,SL:ps,2.69400000000007
15,2,Krls:pps,0.00100000000009004
15,2,SL:pps,2.16599999999994
15,2,Bal:SL:ps,0.000999999999976353
15,2,Bal:SL:Yd,0
15,2,Bal:SL:pps,0.00200000000006639
15,3,Krls:single,0.00599999999997181
15,3,SL:single,3.11400000000003
15,3,Krls:cross,0.0389999999999873
15,3,SL:cross,1.928
15,3,Krls:ps,0.00900000000001455
15,3,SL:ps,2.86799999999994
15,3,Krls:pps,0.00399999999990541
15,3,SL:pps,2.65099999999984
15,3,Bal:SL:ps,0
15,3,Bal:SL:Yd,0
15,3,Bal:SL:pps,0.0080000000000382
15,4,Krls:single,0.00600000000008549
15,4,SL:single,3.01600000000008
15,4,Krls:cross,0.040000000000191
15,4,SL:cross,2.08299999999986
15,4,Krls:ps,0.0109999999999673
15,4,SL:ps,2.78600000000006
15,4,Krls:pps,0.0080000000000382
15,4,SL:pps,2.43200000000002
15,4,Bal:SL:ps,0.000999999999976353
15,4,Bal:SL:Yd,0
15,4,Bal:SL:pps,0.000999999999976353
15,5,Krls:single,0.00399999999990541
15,5,SL:single,2.90000000000009
15,5,Krls:cross,0.0399999999999636
15,5,SL:cross,2.00800000000004
15,5,Krls:ps,0.0139999999998963
15,5,SL:ps,2.95900000000006
15,5,Krls:pps,0.0180000000000291
15,5,SL:pps,2.00699999999983
15,5,Bal:SL:ps,0
15,5,Bal:SL:Yd,0
15,5,Bal:SL:pps,0.00199999999995271
15,6,Krls:single,
15,6,SL:single,
15,6,Krls:cross,
15,6,SL:cross,
15,6,Krls:ps,
15,6,SL:ps,
15,6,Krls:pps,
15,6,SL:pps,
15,6,Bal:SL:ps,
15,6,Bal:SL:Yd,
15,6,Bal:SL:pps,
15,7,Krls:single,
15,7,SL:single,
15,7,Krls:cross,
15,7,SL:cross,
15,7,Krls:ps,
15,7,SL:ps,
15,7,Krls:pps,
15,7,SL:pps,
15,7,Bal:SL:ps,
15,7,Bal:SL:Yd,
15,7,Bal:SL:pps,
15,8,Krls:single,
15,8,SL:single,
15,8,Krls:cross,
15,8,SL:cross,
15,8,Krls:ps,
15,8,SL:ps,
15,8,Krls:pps,
15,8,SL:pps,
15,8,Bal:SL:ps,
15,8,Bal:SL:Yd,
15,8,Bal:SL:pps,
15,9,Krls:single,
15,9,SL:single,
15,9,Krls:cross,
15,9,SL:cross,
15,9,Krls:ps,
15,9,SL:ps,
15,9,Krls:pps,
15,9,SL:pps,
15,9,Bal:SL:ps,
15,9,Bal:SL:Yd,
15,9,Bal:SL:pps,
15,10,Krls:single,
15,10,SL:single,
15,10,Krls:cross,
15,10,SL:cross,
15,10,Krls:ps,
15,10,SL:ps,
15,10,Krls:pps,
15,10,SL:pps,
15,10,Bal:SL:ps,
15,10,Bal:SL:Yd,
15,10,Bal:SL:pps,
16,1,Krls:single,0.01299999999992
16,1,SL:single,3.11400000000003
16,1,Krls:cross,0.0399999999999636
16,1,SL:cross,2.03200000000015
16,1,Krls:ps,0.01299999999992
16,1,SL:ps,3.03600000000006
16,1,Krls:pps,0.00700000000006185
16,1,SL:pps,1.67699999999991
16,1,Bal:SL:ps,0.000999999999976353
16,1,Bal:SL:Yd,0
16,1,Bal:SL:pps,0.00100000000020373
16,2,Krls:single,0.00500000000010914
16,2,SL:single,2.94200000000001
16,2,Krls:cross,0.0489999999999782
16,2,SL:cross,2.44100000000003
16,2,Krls:ps,0.0170000000000528
16,2,SL:ps,2.77400000000011
16,2,Krls:pps,0.0109999999999673
16,2,SL:pps,2.64699999999993
16,2,Bal:SL:ps,0
16,2,Bal:SL:Yd,0
16,2,Bal:SL:pps,0.000999999999976353
16,3,Krls:single,0.0080000000000382
16,3,SL:single,3.24800000000005
16,3,Krls:cross,0.0350000000000819
16,3,SL:cross,1.92000000000007
16,3,Krls:ps,0.01299999999992
16,3,SL:ps,2.53700000000003
16,3,Krls:pps,0.0160000000000764
16,3,SL:pps,2.47399999999993
16,3,Bal:SL:ps,0
16,3,Bal:SL:Yd,0
16,3,Bal:SL:pps,0.00199999999995271
16,4,Krls:single,0.0080000000000382
16,4,SL:single,3.34500000000003
16,4,Krls:cross,0.0420000000001437
16,4,SL:cross,2.38200000000006
16,4,Krls:ps,0.0080000000000382
16,4,SL:ps,2.57600000000002
16,4,Krls:pps,0.0170000000000528
16,4,SL:pps,2.10100000000011
16,4,Bal:SL:ps,0
16,4,Bal:SL:Yd,0
16,4,Bal:SL:pps,0.000999999999976353
16,5,Krls:single,0.00500000000010914
16,5,SL:single,2.96900000000005
16,5,Krls:cross,0.0389999999999873
16,5,SL:cross,1.79299999999989
16,5,Krls:ps,0.00399999999990541
16,5,SL:ps,2.77999999999997
16,5,Krls:pps,0.00600000000008549
16,5,SL:pps,2.01199999999994
16,5,Bal:SL:ps,0.000999999999976353
16,5,Bal:SL:Yd,0
16,5,Bal:SL:pps,0.000999999999976353
16,6,Krls:single,
16,6,SL:single,
16,6,Krls:cross,
16,6,SL:cross,
16,6,Krls:ps,
16,6,SL:ps,
16,6,Krls:pps,
16,6,SL:pps,
16,6,Bal:SL:ps,
16,6,Bal:SL:Yd,
16,6,Bal:SL:pps,
16,7,Krls:single,
16,7,SL:single,
16,7,Krls:cross,
16,7,SL:cross,
16,7,Krls:ps,
16,7,SL:ps,
16,7,Krls:pps,
16,7,SL:pps,
16,7,Bal:SL:ps,
16,7,Bal:SL:Yd,
16,7,Bal:SL:pps,
16,8,Krls:single,
16,8,SL:single,
16,8,Krls:cross,
16,8,SL:cross,
16,8,Krls:ps,
16,8,SL:ps,
16,8,Krls:pps,
16,8,SL:pps,
16,8,Bal:SL:ps,
16,8,Bal:SL:Yd,
16,8,Bal:SL:pps,
16,9,Krls:single,
16,9,SL:single,
16,9,Krls:cross,
16,9,SL:cross,
16,9,Krls:ps,
16,9,SL:ps,
16,9,Krls:pps,
16,9,SL:pps,
16,9,Bal:SL:ps,
16,9,Bal:SL:Yd,
16,9,Bal:SL:pps,
16,10,Krls:single,
16,10,SL:single,
16,10,Krls:cross,
16,10,SL:cross,
16,10,Krls:ps,
16,10,SL:ps,
16,10,Krls:pps,
16,10,SL:pps,
16,10,Bal:SL:ps,
16,10,Bal:SL:Yd,
16,10,Bal:SL:pps,
17,1,Krls:single,0.0149999999998727
17,1,SL:single,2.97599999999989
17,1,Krls:cross,0.0380000000000109
17,1,SL:cross,1.99299999999994
17,1,Krls:ps,0.00999999999999091
17,1,SL:ps,2.71499999999992
17,1,Krls:pps,0.0080000000000382
17,1,SL:pps,1.66599999999994
17,1,Bal:SL:ps,0.00700000000006185
17,1,Bal:SL:Yd,0.000999999999976353
17,1,Bal:SL:pps,0.000999999999976353
17,2,Krls:single,0.0080000000000382
17,2,SL:single,3.00999999999999
17,2,Krls:cross,0.043999999999869
17,2,SL:cross,1.84099999999989
17,2,Krls:ps,0.00399999999990541
17,2,SL:ps,2.70800000000008
17,2,Krls:pps,0.00999999999999091
17,2,SL:pps,2.38299999999981
17,2,Bal:SL:ps,0.000999999999976353
17,2,Bal:SL:Yd,0
17,2,Bal:SL:pps,0.00199999999995271
17,3,Krls:single,0.00999999999999091
17,3,SL:single,2.94200000000001
17,3,Krls:cross,0.0389999999999873
17,3,SL:cross,1.8280000000002
17,3,Krls:ps,0.00700000000006185
17,3,SL:ps,2.85599999999999
17,3,Krls:pps,0.00699999999983447
17,3,SL:pps,2.15200000000004
17,3,Bal:SL:ps,0.000999999999976353
17,3,Bal:SL:Yd,0.000999999999976353
17,3,Bal:SL:pps,0.00199999999995271
17,4,Krls:single,0.00700000000006185
17,4,SL:single,3.03400000000011
17,4,Krls:cross,0.0310000000001764
17,4,SL:cross,1.81499999999983
17,4,Krls:ps,0.0119999999999436
17,4,SL:ps,2.75399999999991
17,4,Krls:pps,0.0109999999999673
17,4,SL:pps,2.39999999999986
17,4,Bal:SL:ps,0
17,4,Bal:SL:Yd,0
17,4,Bal:SL:pps,0.00199999999995271
17,5,Krls:single,0.00500000000010914
17,5,SL:single,3.08900000000017
17,5,Krls:cross,0.0399999999999636
17,5,SL:cross,1.90199999999982
17,5,Krls:ps,0.00799999999981083
17,5,SL:ps,2.52099999999996
17,5,Krls:pps,0.0109999999999673
17,5,SL:pps,1.97399999999993
17,5,Bal:SL:ps,0.000999999999976353
17,5,Bal:SL:Yd,0
17,5,Bal:SL:pps,0.00300000000015643
17,6,Krls:single,
17,6,SL:single,
17,6,Krls:cross,
17,6,SL:cross,
17,6,Krls:ps,
17,6,SL:ps,
17,6,Krls:pps,
17,6,SL:pps,
17,6,Bal:SL:ps,
17,6,Bal:SL:Yd,
17,6,Bal:SL:pps,
17,7,Krls:single,
17,7,SL:single,
17,7,Krls:cross,
17,7,SL:cross,
17,7,Krls:ps,
17,7,SL:ps,
17,7,Krls:pps,
17,7,SL:pps,
17,7,Bal:SL:ps,
17,7,Bal:SL:Yd,
17,7,Bal:SL:pps,
17,8,Krls:single,
17,8,SL:single,
17,8,Krls:cross,
17,8,SL:cross,
17,8,Krls:ps,
17,8,SL:ps,
17,8,Krls:pps,
17,8,SL:pps,
17,8,Bal:SL:ps,
17,8,Bal:SL:Yd,
17,8,Bal:SL:pps,
17,9,Krls:single,
17,9,SL:single,
17,9,Krls:cross,
17,9,SL:cross,
17,9,Krls:ps,
17,9,SL:ps,
17,9,Krls:pps,
17,9,SL:pps,
17,9,Bal:SL:ps,
17,9,Bal:SL:Yd,
17,9,Bal:SL:pps,
17,10,Krls:single,
17,10,SL:single,
17,10,Krls:cross,
17,10,SL:cross,
17,10,Krls:ps,
17,10,SL:ps,
17,10,Krls:pps,
17,10,SL:pps,
17,10,Bal:SL:ps,
17,10,Bal:SL:Yd,
17,10,Bal:SL:pps,
18,1,Krls:single,0.0119999999999436
18,1,SL:single,3.00800000000004
18,1,Krls:cross,0.0380000000000109
18,1,SL:cross,1.96299999999997
18,1,Krls:ps,0.00499999999988177
18,1,SL:ps,2.81100000000015
18,1,Krls:pps,0.00399999999990541
18,1,SL:pps,1.78399999999988
18,1,Bal:SL:ps,0.000999999999976353
18,1,Bal:SL:Yd,0
18,1,Bal:SL:pps,0.000999999999976353
18,2,Krls:single,0.00600000000008549
18,2,SL:single,3.24599999999987
18,2,Krls:cross,0.0259999999998399
18,2,SL:cross,1.84699999999998
18,2,Krls:ps,0.00999999999999091
18,2,SL:ps,2.59400000000005
18,2,Krls:pps,0.00499999999988177
18,2,SL:pps,2.64799999999991
18,2,Bal:SL:ps,0
18,2,Bal:SL:Yd,0
18,2,Bal:SL:pps,0.00199999999995271
18,3,Krls:single,0.00700000000006185
18,3,SL:single,2.971
18,3,Krls:cross,0.0380000000000109
18,3,SL:cross,1.79499999999985
18,3,Krls:ps,0.00600000000008549
18,3,SL:ps,2.57400000000007
18,3,Krls:pps,0.0119999999999436
18,3,SL:pps,2.40700000000015
18,3,Bal:SL:ps,0
18,3,Bal:SL:Yd,0.000999999999976353
18,3,Bal:SL:pps,0.00199999999995271
18,4,Krls:single,0.00500000000010914
18,4,SL:single,3.06799999999998
18,4,Krls:cross,0.0419999999999163
18,4,SL:cross,1.87199999999984
18,4,Krls:ps,0.01299999999992
18,4,SL:ps,2.77400000000011
18,4,Krls:pps,0.0299999999999727
18,4,SL:pps,2.16800000000012
18,4,Bal:SL:ps,0
18,4,Bal:SL:Yd,0
18,4,Bal:SL:pps,0.00399999999990541
18,5,Krls:single,0.0080000000000382
18,5,SL:single,3.14200000000005
18,5,Krls:cross,0.0310000000001764
18,5,SL:cross,2.17100000000005
18,5,Krls:ps,0.0080000000000382
18,5,SL:ps,2.68000000000006
18,5,Krls:pps,0.0160000000000764
18,5,SL:pps,2.45100000000002
18,5,Bal:SL:ps,0
18,5,Bal:SL:Yd,0
18,5,Bal:SL:pps,0.000999999999976353
18,6,Krls:single,
18,6,SL:single,
18,6,Krls:cross,
18,6,SL:cross,
18,6,Krls:ps,
18,6,SL:ps,
18,6,Krls:pps,
18,6,SL:pps,
18,6,Bal:SL:ps,
18,6,Bal:SL:Yd,
18,6,Bal:SL:pps,
18,7,Krls:single,
18,7,SL:single,
18,7,Krls:cross,
18,7,SL:cross,
18,7,Krls:ps,
18,7,SL:ps,
18,7,Krls:pps,
18,7,SL:pps,
18,7,Bal:SL:ps,
18,7,Bal:SL:Yd,
18,7,Bal:SL:pps,
18,8,Krls:single,
18,8,SL:single,
18,8,Krls:cross,
18,8,SL:cross,
18,8,Krls:ps,
18,8,SL:ps,
18,8,Krls:pps,
18,8,SL:pps,
18,8,Bal:SL:ps,
18,8,Bal:SL:Yd,
18,8,Bal:SL:pps,
18,9,Krls:single,
18,9,SL:single,
18,9,Krls:cross,
18,9,SL:cross,
18,9,Krls:ps,
18,9,SL:ps,
18,9,Krls:pps,
18,9,SL:pps,
18,9,Bal:SL:ps,
18,9,Bal:SL:Yd,
18,9,Bal:SL:pps,
18,10,Krls:single,
18,10,SL:single,
18,10,Krls:cross,
18,10,SL:cross,
18,10,Krls:ps,
18,10,SL:ps,
18,10,Krls:pps,
18,10,SL:pps,
18,10,Bal:SL:ps,
18,10,Bal:SL:Yd,
18,10,Bal:SL:pps,
19,1,Krls:single,0.0109999999999673
19,1,SL:single,3.05299999999988
19,1,Krls:cross,0.0309999999999491
19,1,SL:cross,2.07000000000016
19,1,Krls:ps,0.0199999999999818
19,1,SL:ps,3.29600000000005
19,1,Krls:pps,0.00199999999995271
19,1,SL:pps,2.38999999999987
19,1,Bal:SL:ps,0.000999999999976353
19,1,Bal:SL:Yd,0
19,1,Bal:SL:pps,0.000999999999976353
19,2,Krls:single,0.00499999999988177
19,2,SL:single,2.87300000000005
19,2,Krls:cross,0.0319999999999254
19,2,SL:cross,2.14400000000001
19,2,Krls:ps,0.0140000000001237
19,2,SL:ps,2.86999999999989
19,2,Krls:pps,0.015999999999849
19,2,SL:pps,2.04899999999998
19,2,Bal:SL:ps,0
19,2,Bal:SL:Yd,0
19,2,Bal:SL:pps,0.00199999999995271
19,3,Krls:single,0.00999999999999091
19,3,SL:single,2.88900000000012
19,3,Krls:cross,0.04099999999994
19,3,SL:cross,2.30700000000002
19,3,Krls:ps,0.00900000000001455
19,3,SL:ps,2.67700000000013
19,3,Krls:pps,0.00300000000015643
19,3,SL:pps,2.32600000000002
19,3,Bal:SL:ps,0
19,3,Bal:SL:Yd,0
19,3,Bal:SL:pps,0.000999999999976353
19,4,Krls:single,0.00400000000013279
19,4,SL:single,2.95900000000006
19,4,Krls:cross,0.0390000000002146
19,4,SL:cross,2.36799999999994
19,4,Krls:ps,0.0109999999999673
19,4,SL:ps,2.86400000000003
19,4,Krls:pps,0.00300000000015643
19,4,SL:pps,1.94100000000003
19,4,Bal:SL:ps,0
19,4,Bal:SL:Yd,0
19,4,Bal:SL:pps,0.000999999999976353
19,5,Krls:single,0.00499999999988177
19,5,SL:single,2.93899999999985
19,5,Krls:cross,0.04099999999994
19,5,SL:cross,1.80000000000018
19,5,Krls:ps,0.00999999999999091
19,5,SL:ps,2.76299999999992
19,5,Krls:pps,0.00700000000006185
19,5,SL:pps,2.404
19,5,Bal:SL:ps,0.000999999999976353
19,5,Bal:SL:Yd,0.000999999999976353
19,5,Bal:SL:pps,0.000999999999976353
19,6,Krls:single,
19,6,SL:single,
19,6,Krls:cross,
19,6,SL:cross,
19,6,Krls:ps,
19,6,SL:ps,
19,6,Krls:pps,
19,6,SL:pps,
19,6,Bal:SL:ps,
19,6,Bal:SL:Yd,
19,6,Bal:SL:pps,
19,7,Krls:single,
19,7,SL:single,
19,7,Krls:cross,
19,7,SL:cross,
19,7,Krls:ps,
19,7,SL:ps,
19,7,Krls:pps,
19,7,SL:pps,
19,7,Bal:SL:ps,
19,7,Bal:SL:Yd,
19,7,Bal:SL:pps,
19,8,Krls:single,
19,8,SL:single,
19,8,Krls:cross,
19,8,SL:cross,
19,8,Krls:ps,
19,8,SL:ps,
19,8,Krls:pps,
19,8,SL:pps,
19,8,Bal:SL:ps,
19,8,Bal:SL:Yd,
19,8,Bal:SL:pps,
19,9,Krls:single,
19,9,SL:single,
19,9,Krls:cross,
19,9,SL:cross,
19,9,Krls:ps,
19,9,SL:ps,
19,9,Krls:pps,
19,9,SL:pps,
19,9,Bal:SL:ps,
19,9,Bal:SL:Yd,
19,9,Bal:SL:pps,
19,10,Krls:single,
19,10,SL:single,
19,10,Krls:cross,
19,10,SL:cross,
19,10,Krls:ps,
19,10,SL:ps,
19,10,Krls:pps,
19,10,SL:pps,
19,10,Bal:SL:ps,
19,10,Bal:SL:Yd,
19,10,Bal:SL:pps,
20,1,Krls:single,0.0170000000000528
20,1,SL:single,2.99800000000005
20,1,Krls:cross,0.0310000000001764
20,1,SL:cross,1.87299999999982
20,1,Krls:ps,0.0140000000001237
20,1,SL:ps,2.78099999999995
20,1,Krls:pps,0.00700000000006185
20,1,SL:pps,2.20900000000006
20,1,Bal:SL:ps,0.000999999999976353
20,1,Bal:SL:Yd,0
20,1,Bal:SL:pps,0.000999999999976353
20,2,Krls:single,0.00900000000001455
20,2,SL:single,2.96000000000004
20,2,Krls:cross,0.0420000000001437
20,2,SL:cross,1.88400000000001
20,2,Krls:ps,0.00999999999999091
20,2,SL:ps,3.00700000000006
20,2,Krls:pps,0.00999999999999091
20,2,SL:pps,2.28800000000001
20,2,Bal:SL:ps,0.000999999999976353
20,2,Bal:SL:Yd,0.000999999999976353
20,2,Bal:SL:pps,0.00200000000018008
20,3,Krls:single,0.00600000000008549
20,3,SL:single,3.10400000000004
20,3,Krls:cross,0.0380000000000109
20,3,SL:cross,2.31600000000003
20,3,Krls:ps,0.00600000000008549
20,3,SL:ps,2.87699999999995
20,3,Krls:pps,0.000999999999976353
20,3,SL:pps,2.25500000000011
20,3,Bal:SL:ps,0
20,3,Bal:SL:Yd,0
20,3,Bal:SL:pps,0.000999999999976353
20,4,Krls:single,0.00600000000008549
20,4,SL:single,3.04999999999995
20,4,Krls:cross,0.0380000000000109
20,4,SL:cross,1.90200000000004
20,4,Krls:ps,0.0160000000000764
20,4,SL:ps,2.52600000000007
20,4,Krls:pps,0.0109999999999673
20,4,SL:pps,1.7059999999999
20,4,Bal:SL:ps,0
20,4,Bal:SL:Yd,0.000999999999976353
20,4,Bal:SL:pps,0.000999999999976353
20,5,Krls:single,0.0080000000000382
20,5,SL:single,3.04700000000003
20,5,Krls:cross,0.0350000000000819
20,5,SL:cross,1.80899999999997
20,5,Krls:ps,0.0080000000000382
20,5,SL:ps,2.79099999999994
20,5,Krls:pps,0.00500000000010914
20,5,SL:pps,1.7170000000001
20,5,Bal:SL:ps,0
20,5,Bal:SL:Yd,0.000999999999976353
20,5,Bal:SL:pps,0.00199999999995271
20,6,Krls:single,
20,6,SL:single,
20,6,Krls:cross,
20,6,SL:cross,
20,6,Krls:ps,
20,6,SL:ps,
20,6,Krls:pps,
20,6,SL:pps,
20,6,Bal:SL:ps,
20,6,Bal:SL:Yd,
20,6,Bal:SL:pps,
20,7,Krls:single,
20,7,SL:single,
20,7,Krls:cross,
20,7,SL:cross,
20,7,Krls:ps,
20,7,SL:ps,
20,7,Krls:pps,
20,7,SL:pps,
20,7,Bal:SL:ps,
20,7,Bal:SL:Yd,
20,7,Bal:SL:pps,
20,8,Krls:single,
20,8,SL:single,
20,8,Krls:cross,
20,8,SL:cross,
20,8,Krls:ps,
20,8,SL:ps,
20,8,Krls:pps,
20,8,SL:pps,
20,8,Bal:SL:ps,
20,8,Bal:SL:Yd,
20,8,Bal:SL:pps,
20,9,Krls:single,
20,9,SL:single,
20,9,Krls:cross,
20,9,SL:cross,
20,9,Krls:ps,
20,9,SL:ps,
20,9,Krls:pps,
20,9,SL:pps,
20,9,Bal:SL:ps,
20,9,Bal:SL:Yd,
20,9,Bal:SL:pps,
20,10,Krls:single,
20,10,SL:single,
20,10,Krls:cross,
20,10,SL:cross,
20,10,Krls:ps,
20,10,SL:ps,
20,10,Krls:pps,
20,10,SL:pps,
20,10,Bal:SL:ps,
20,10,Bal:SL:Yd,
20,10,Bal:SL:pps,
